June 17 2014,145.18B
June 16 2014,144.72B
June 13 2014,144.57B
June 12 2014,146.63B
June 11 2014,148.27B
June 10 2014,149.85B
June 9 2014,150.61B
June 6 2014,148.64B
June 5 2014,147.73B
June 4 2014,145.45B
June 3 2014,146.39B
June 2 2014,145.08B
May 30 2014,144.51B
May 29 2014,143.63B
May 28 2014,143.75B
May 27 2014,144.51B
May 23 2014,143.66B
May 22 2014,143.20B
May 21 2014,142.32B
May 20 2014,141.41B
May 19 2014,142.08B
May 16 2014,141.07B
May 15 2014,141.32B
May 14 2014,143.14B
May 13 2014,144.05B
May 12 2014,143.60B
May 9 2014,142.75B
May 8 2014,143.20B
May 7 2014,141.86B
May 6 2014,140.83B
May 5 2014,143.32B
May 2 2014,144.99B
May 1 2014,145.08B
April 30 2014,145.54B
April 29 2014,146.30B
April 28 2014,143.69B
April 25 2014,145.05B
April 24 2014,146.82B
April 23 2014,147.03B
April 22 2014,145.87B
April 21 2014,145.33B
April 17 2014,146.48B
April 16 2014,146.36B
April 15 2014,146.76B
April 14 2014,144.81B
April 11 2014,138.77B
April 10 2014,140.44B
April 9 2014,143.26B
April 8 2014,141.56B
April 7 2014,141.41B
April 4 2014,143.11B
April 3 2014,144.84B
April 2 2014,146.54B
April 1 2014,145.21B
March 31 2014,144.60B
March 28 2014,143.56B
March 27 2014,144.17B
March 26 2014,152.41B
March 25 2014,152.83B
March 24 2014,152.07B
March 21 2014,152.16B
March 20 2014,152.59B
March 19 2014,148.70B
March 18 2014,146.27B
March 17 2014,145.02B
March 14 2014,142.44B
March 13 2014,143.81B
March 12 2014,145.78B
March 11 2014,147.15B
March 10 2014,150.61B
March 7 2014,150.76B
March 6 2014,151.04B
March 5 2014,150.16B
March 4 2014,148.36B
March 3 2014,144.66B
Feb. 28 2014,147.76B
Feb. 27 2014,147.94B
Feb. 26 2014,146.82B
Feb. 25 2014,147.06B
Feb. 24 2014,148.82B
Feb. 21 2014,146.54B
Feb. 20 2014,146.14B
Feb. 19 2014,146.33B
Feb. 18 2014,149.94B
Feb. 14 2014,150.37B
Feb. 13 2014,151.40B
Feb. 12 2014,151.70B
Feb. 11 2014,150.79B
Feb. 10 2014,149.76B
Feb. 7 2014,149.82B
Feb. 6 2014,146.51B
Feb. 5 2014,142.90B
Feb. 4 2014,142.05B
Feb. 3 2014,140.71B
Jan. 31 2014,144.02B
Jan. 30 2014,146.31B
Jan. 29 2014,145.65B
Jan. 28 2014,150.25B
Jan. 27 2014,147.86B
Jan. 24 2014,149.43B
Jan. 23 2014,153.64B
Jan. 22 2014,157.22B
Jan. 21 2014,157.07B
Jan. 17 2014,158.34B
