Date,Open,High,Low,Close,Adj Close,PE Ratio,EV to EBIT,Operating_Earning_Yield,PEG Ratio,PS Ratio,Market Cap,Operating Yields,Price to book value,EV to revenues,Dividend_yield
7/17/2017,73.099998,73.470001,72.690002,72.699997,70.947266,17.86,15.21,0.08,1.03,4.401,115.86B,0.06,19.28,5.462,0.03
7/18/2017,72.629997,72.860001,71.75,72.230003,70.488602,17.75,15.13,0.08,1.037,4.373,115.11B,0.06,19.16,5.434,0.03
7/19/2017,72.480003,72.769997,72.019997,72.769997,71.015572,17.88,15.22,0.08,1.036,4.405,115.98B,0.06,19.3,5.466,0.03
7/20/2017,72.989998,74.220001,72.940002,74.010002,72.225685,18.18,15.42,0.08,1.052,4.48,117.95B,0.06,19.63,5.54,0.03
7/21/2017,73.980003,75.040001,73.849998,74.629997,72.830734,18.34,15.53,0.08,1.05,4.518,118.94B,0.05,19.79,5.577,0.03
7/24/2017,74.629997,74.75,73.839996,73.910004,72.128098,18.16,15.41,0.08,0.059,4.474,117.82B,0.06,19.61,5.535,0.03
7/25/2017,74.400002,74.550003,72.470001,72.519997,70.771606,17.82,15.18,0.08,0.061,4.39,115.60B,0.06,19.24,5.452,0.03
7/26/2017,72.370003,72.690002,71.949997,72.589996,70.83992,17.84,15.19,0.08,0.063,4.394,115.72B,0.06,19.26,5.457,0.03
7/27/2017,72.779999,72.800003,70.879997,71.730003,70.000648,17.62,15.05,0.08,0.071,4.342,114.34B,0.06,19.03,5.405,0.03
7/28/2017,71.639999,72.440002,69.379997,70.440002,68.741753,17.31,14.83,0.09,0.067,4.264,112.29B,0.06,18.69,5.328,0.04
7/31/2017,70.519997,70.580002,69.830002,69.910004,68.224533,17.18,14.74,0.09,0.055,4.232,111.44B,0.06,18.55,5.297,0.04
8/1/2017,70.029999,70.839996,69.849998,70.379997,68.683197,17.29,14.82,0.01,0.054,4.261,112.19B,0.06,18.67,5.325,0.04
8/2/2017,70.25,70.739998,69.93,70.709999,69.005249,17.37,14.88,0.01,1.051,4.281,112.72B,0.06,18.76,5.344,0.04
8/3/2017,70.610001,71.010002,70.360001,70.989998,69.278488,17.44,14.92,0.01,1.04,4.298,113.16B,0.06,18.83,5.361,0.04
8/4/2017,71.169998,71.370003,70.349998,70.989998,69.278488,17.44,14.92,0.01,1.052,4.298,113.16B,0.06,18.83,5.361,0.04
8/7/2017,70.940002,71.230003,70.639999,71.220001,69.502953,17.5,14.96,0.01,1.062,4.312,113.53B,0.06,18.89,5.375,0.04
8/8/2017,71.330002,71.910004,71.010002,71.470001,69.746925,17.56,15,0,1.065,4.327,113.93B,0.06,18.96,5.39,0.03
8/9/2017,71.260002,72.139999,71.099998,72.019997,70.283661,17.7,15.1,0,1.041,4.36,114.81B,0.06,19.11,5.423,0.03
8/10/2017,72.010002,72.190002,70.389999,70.440002,68.741753,17.31,14.83,0.09,1.045,4.264,112.29B,0.06,18.69,5.328,0.04
8/11/2017,70.739998,71.010002,70.43,70.629997,68.92717,17.35,14.86,0.09,1.044,4.276,112.59B,0.06,18.74,5.34,0.04
8/14/2017,71.230003,71.290001,70.699997,70.82,69.112595,17.4,14.9,0.09,1.042,4.287,112.89B,0.06,18.79,5.351,0.04
8/15/2017,71.080002,71.139999,70.279999,70.339996,68.644157,17.28,14.82,0.09,1.049,4.258,112.13B,0.06,18.66,5.322,0.04
8/16/2017,70.489998,70.75,70.110001,70.419998,68.722229,17.3,14.83,0.09,1.05,4.263,112.26B,0.06,18.68,5.327,0.04
8/17/2017,70.599998,70.68,69.830002,69.849998,68.16597,17.16,14.73,0.09,1.056,4.229,111.35B,0.06,18.53,5.293,0.04
8/18/2017,69.519997,70.440002,69.470001,69.959999,68.273323,17.19,14.75,0.09,1.052,4.235,111.52B,0.06,18.56,5.3,0.04
8/21/2017,69.919998,70.830002,69.910004,70.699997,68.995483,17.37,14.88,0.09,1.052,4.28,112.70B,0.06,18.76,5.344,0.04
8/22/2017,70.910004,71.879997,70.760002,71.75,70.020172,17.63,15.05,0.08,1.052,4.344,114.38B,0.06,19.03,5.406,0.03
8/23/2017,71.290001,71.900002,71.269997,71.519997,69.795715,17.57,15.01,0.08,1.062,4.33,114.01B,0.06,18.97,5.393,0.03
8/24/2017,71.720001,72.309998,71.400002,72.110001,70.371498,17.72,15.11,0.08,1.071,4.366,114.95B,0.06,19.13,5.428,0.03
8/25/2017,72.220001,72.779999,72.209999,72.480003,70.732574,17.81,15.17,0.08,1.075,4.388,115.54B,0.06,19.23,5.45,0.03
8/28/2017,72.669998,73.57,72.559998,73.32,71.552322,18.01,15.31,0.08,1.081,4.439,116.88B,0.06,19.45,5.5,0.03
8/29/2017,72.779999,73.900002,72.779999,73.889999,72.108574,18.15,15.41,0.08,1.095,4.473,117.79B,0.06,19.6,5.534,0.03
8/30/2017,73.620003,74.18,73.580002,73.919998,72.137856,18.16,15.41,0.08,1.095,4.475,117.84B,0.06,19.61,5.536,0.03
8/31/2017,74.110001,75.400002,73.919998,75.300003,73.484581,18.5,15.64,0.08,1.11,4.559,120.04B,0.05,19.98,5.618,0.03
9/1/2017,75.589996,76,75.260002,75.419998,73.601685,18.53,15.66,0.08,1.108,4.566,120.23B,0.05,20.01,5.626,0.03
9/5/2017,75.389999,75.580002,74.730003,75.25,73.435799,18.49,15.63,0.08,1.11,4.556,119.96B,0.05,19.96,5.615,0.03
9/6/2017,75.610001,77.459999,75.349998,77.050003,75.192398,18.93,15.93,0.08,1.123,4.664,122.82B,0.05,20.44,5.723,0.03
9/7/2017,77.290001,82.449997,77,81.779999,79.808357,20.09,16.72,0.07,1.124,4.951,130.37B,0.05,21.7,6.005,0.03
9/8/2017,81.290001,86.089996,81.110001,85.339996,83.282524,20.97,17.31,0.07,1.132,5.166,136.04B,0.05,22.64,6.218,0.03
9/11/2017,84.459999,87.099998,84.379997,87,84.902512,21.38,17.58,0.07,1.136,5.267,138.69B,0.05,23.08,6.317,0.03
9/12/2017,86.970001,87.970001,86.5,87.75,85.63443,21.56,17.71,0.07,1.134,5.312,139.88B,0.05,23.28,6.361,0.03
9/13/2017,87.580002,88.839996,87.419998,88.470001,86.337074,21.74,17.83,0.07,1.136,5.356,141.03B,0.05,23.47,6.404,0.03
9/14/2017,88.230003,89.32,88.150002,89.220001,87.068977,21.92,17.95,0.07,1.166,5.401,142.23B,0.05,23.67,6.449,0.03
9/15/2017,89.389999,89.690002,86.519997,87.370003,85.26358,21.47,17.65,0.07,1.157,5.289,139.28B,0.05,23.18,6.339,0.03
9/18/2017,87.470001,87.809998,85.080002,85.32,83.263008,20.96,17.3,0.07,1.159,5.165,136.01B,0.05,22.63,6.216,0.03
9/19/2017,85.540001,86.660004,85.379997,86.370003,84.287697,21.22,17.48,0.07,1.153,5.229,137.68B,0.05,22.91,6.279,0.03
9/20/2017,86.400002,87.480003,86.25,87.410004,85.30262,21.48,17.65,0.07,1.162,5.292,139.34B,0.05,23.19,6.341,0.03
9/21/2017,87.360001,87.699997,86.669998,87.410004,85.30262,21.48,17.65,0.07,1.154,5.292,139.34B,0.05,23.19,6.341,0.03
9/22/2017,87.220001,87.75,86.769997,87.480003,85.370941,21.49,17.66,0.07,1.03,5.296,139.45B,0.05,23.21,6.345,0.03
9/25/2017,86.919998,87.779999,86.400002,86.57,84.482872,21.27,17.51,0.07,1.029,5.241,138.00B,0.05,22.97,6.291,0.03
9/26/2017,86.349998,86.910004,85.160004,85.349998,83.29229,20.97,17.31,0.07,1.03,5.167,136.06B,0.05,22.64,6.218,0.03
9/27/2017,85.349998,85.389999,83.190002,84.75,82.706749,20.82,17.21,0.07,1.019,5.131,135.10B,0.05,22.48,6.182,0.03
9/28/2017,86.669998,90.949997,86.379997,88.959999,86.815254,21.86,17.91,0.07,1.024,5.386,141.81B,0.05,23.6,6.434,0.03
9/29/2017,88.690002,89.349998,87.669998,88.860001,86.717659,21.83,17.89,0.07,1.021,5.38,141.65B,0.05,23.57,6.428,0.03
10/2/2017,89.739998,90.410004,88.910004,90.389999,88.210777,21.99,17.79,0.01,1.021,5.328,144.27B,0.05,21.58,6.326,0.03
10/3/2017,90.440002,90.639999,89.019997,89.699997,87.537407,21.82,17.68,0,1.021,5.288,143.17B,0.05,21.41,6.285,0.03
10/4/2017,89.519997,90.440002,89.309998,89.900002,87.73259,21.87,17.71,0,1.032,5.3,143.49B,0.05,21.46,6.297,0.03
10/5/2017,89.690002,90.559998,89.480003,90.18,88.005836,21.94,17.75,0,1.039,5.316,143.94B,0.05,21.53,6.313,0.03
10/6/2017,90.199997,91.330002,89.949997,90.489998,88.308357,22.02,17.81,0.01,1.033,5.334,144.43B,0.05,21.6,6.331,0.03
10/9/2017,90.57,91.190002,90.150002,90.779999,88.59137,22.09,17.85,0.01,1.026,5.352,144.90B,0.05,21.67,6.348,0.03
10/10/2017,90.709999,91.220001,89.699997,91.169998,88.97197,22.18,17.92,0.07,1.034,5.374,145.52B,0.05,21.76,6.371,0.03
10/11/2017,91.470001,92.610001,90.970001,92.379997,90.152794,22.48,18.12,0.07,1.052,5.446,147.45B,0.04,22.05,6.442,0.03
10/12/2017,91.769997,91.989998,90.910004,91.419998,89.838333,22.24,17.96,0.07,1.06,5.389,145.92B,0.05,21.82,6.386,0.03
10/13/2017,91.410004,91.849998,90.540001,90.669998,89.101311,22.06,17.83,0.07,1.05,5.345,144.72B,0.05,21.64,6.342,0.03
10/16/2017,91.010002,91.989998,90.559998,91.040001,89.464905,22.15,17.9,0.07,1.03,5.367,145.31B,0.05,21.73,6.364,0.03
10/17/2017,91.089996,92.779999,90.949997,92.169998,90.575363,22.43,18.08,0.07,1.032,5.433,147.11B,0.04,22,6.43,0.03
10/18/2017,92.349998,96.440002,92.199997,96.040001,94.378403,23.37,18.72,0.07,1.019,5.662,153.29B,0.04,22.92,6.656,0.03
10/19/2017,95.5,96.620003,94.510002,96.480003,94.810791,23.47,18.79,0.07,1.001,5.688,153.99B,0.04,23.03,6.682,0.03
10/20/2017,96.779999,98.260002,94.889999,96.099998,94.437363,23.38,18.73,0.07,0.9934,5.665,153.39B,0.04,22.94,6.66,0.03
10/23/2017,95.93,96,94.449997,94.510002,92.874878,23,18.47,0.07,1,5.571,150.85B,0.04,22.56,6.567,0.03
10/24/2017,94,94.139999,90.769997,91.690002,90.103668,22.31,18.01,0.07,1.005,5.405,146.38B,0.04,21.89,6.403,0.03
10/25/2017,91.779999,92.080002,90.730003,91.769997,90.182274,22.33,18.02,0.07,1.009,5.41,146.50B,0.04,21.91,6.407,0.03
10/26/2017,91.860001,91.860001,85.239998,89.559998,88.010513,21.79,17.65,0.07,1.009,5.28,142.98B,0.05,21.38,6.278,0.03
10/27/2017,92.699997,94.970001,90.75,91.93,90.339516,22.37,18.04,0.07,1.012,5.419,146.76B,0.04,21.95,6.417,0.03
10/30/2017,91.699997,92.059998,88.910004,90.959999,89.386292,22.13,17.89,0.07,1.016,5.362,145.21B,0.05,21.72,6.36,0.03
10/31/2017,90.879997,91.82,90.040001,90.25,88.688576,21.96,17.77,0.07,1.023,5.32,144.08B,0.05,21.55,6.318,0.03
11/1/2017,90.779999,93.339996,90.269997,92.440002,90.840691,22.49,18.13,0.01,1.001,5.449,147.57B,0.04,22.07,6.446,0.03
11/2/2017,92.080002,92.339996,90.190002,91.019997,89.445251,22.15,17.9,0.01,1.004,5.366,145.31B,0.05,21.73,6.363,0.03
11/3/2017,91.300003,92.559998,90.910004,92.309998,90.712936,22.46,18.11,0.01,1.006,5.442,147.37B,0.04,22.04,6.439,0.03
11/6/2017,92.220001,93.580002,91.419998,92.959999,91.351692,22.62,18.21,0.01,0.9995,5.48,148.40B,0.04,22.19,6.477,0.03
11/7/2017,92.980003,95.68,92.959999,93.959999,92.334389,22.86,18.38,0.01,1.001,5.539,150.00B,0.04,22.43,6.536,0.03
11/8/2017,94.309998,96.370003,93.839996,95.709999,94.054115,23.29,18.67,0.01,0.9925,5.642,152.79B,0.04,22.85,6.638,0.03
11/9/2017,95.290001,96.370003,95.260002,95.889999,94.231003,23.33,18.7,0.01,0.9941,5.653,153.08B,0.04,22.89,6.648,0.03
11/10/2017,95.349998,95.940002,93.559998,95.43,93.778954,23.22,18.62,0.07,1.005,5.626,152.35B,0.04,22.78,6.622,0.03
11/13/2017,95.370003,95.419998,94.040001,95.120003,93.474327,23.14,18.57,0.07,1.02,5.607,151.85B,0.04,22.71,6.603,0.03
11/14/2017,94.639999,94.910004,93.120003,94.75,93.110718,23.05,18.51,0.07,1.016,5.586,151.26B,0.04,22.62,6.582,0.03
11/15/2017,94.629997,94.699997,92.720001,93.760002,92.137848,22.81,18.35,0.07,1.025,5.527,149.68B,0.04,22.38,6.524,0.03
11/16/2017,94.440002,95.169998,93.279999,94.470001,92.835571,22.99,18.46,0.07,1.03,5.569,150.81B,0.04,22.55,6.565,0.03
11/17/2017,93.800003,94.489998,93.57,93.610001,91.99044,22.78,18.32,0.07,1.042,5.518,149.44B,0.04,22.35,6.515,0.03
11/20/2017,93.919998,94.309998,92.889999,93.599998,91.980621,22.77,18.32,0.07,1.05,5.518,149.43B,0.04,22.35,6.514,0.03
11/21/2017,93.699997,95.400002,93.599998,94.68,93.041931,23.04,18.5,0.07,1.05,5.581,151.15B,0.04,22.6,6.578,0.03
11/22/2017,94.690002,95.400002,94.220001,94.470001,92.835571,22.99,18.46,0.07,1.07,5.569,150.81B,0.04,22.55,6.565,0.03
11/24/2017,94,94.970001,93.550003,94.720001,93.081245,23.05,18.5,0.07,1.072,5.584,151.21B,0.04,22.61,6.58,0.03
11/27/2017,94.690002,95.629997,94.440002,95.419998,93.769135,23.22,18.62,0.07,1.069,5.625,152.33B,0.04,22.78,6.621,0.03
11/28/2017,95.940002,96.889999,94.830002,95.419998,93.769135,23.22,18.62,0.07,1.095,5.625,152.33B,0.04,22.78,6.621,0.03
11/29/2017,95.760002,96.349998,95.029999,95.82,94.162209,23.31,18.69,0.07,1.162,5.649,152.97B,0.04,22.88,6.644,0.03
11/30/2017,96.360001,97.529999,96.209999,96.919998,95.243172,23.58,18.87,0.07,1.213,5.714,154.73B,0.04,23.14,6.709,0.03
12/1/2017,97.190002,98.519997,94.300003,96.32,94.653564,23.44,18.77,0.01,1.236,5.678,153.77B,0.04,23,6.674,0.03
12/4/2017,96.370003,96.650002,94.650002,95.220001,93.572586,23.17,18.59,0.01,1.247,5.613,152.01B,0.04,22.73,6.609,0.03
12/5/2017,96.279999,96.720001,95,95.410004,93.759308,23.21,18.62,0.01,1.257,5.624,152.32B,0.04,22.78,6.62,0.03
12/6/2017,95.699997,95.790001,93.470001,94.400002,92.766777,22.97,18.45,0.01,1.268,5.565,150.70B,0.04,22.54,6.561,0.03
12/7/2017,94.029999,94.57,92.900002,94.239998,92.609543,22.93,18.43,0.01,1.242,5.556,150.45B,0.04,22.5,6.552,0.03
12/8/2017,95.68,96.540001,94.620003,95.949997,94.289955,23.35,18.71,0.01,1.212,5.656,153.18B,0.04,22.91,6.652,0.03
12/11/2017,96.389999,97.309998,95.769997,96.470001,94.800972,23.47,18.79,0.07,1.227,5.687,154.01B,0.04,23.03,6.682,0.03
12/12/2017,95.720001,96.690002,94.760002,96.300003,94.633904,23.43,18.76,0.07,1.242,5.677,153.74B,0.04,22.99,6.672,0.03
12/13/2017,96.599998,98.870003,96.599998,97.349998,95.665741,23.69,18.94,0.06,1.242,5.739,155.41B,0.04,23.24,6.734,0.03
12/14/2017,97.330002,97.440002,95.650002,96.300003,94.633904,23.43,18.76,0.07,1.243,5.677,153.74B,0.04,22.99,6.672,0.03
12/15/2017,96.860001,97.879997,96.639999,97.449997,95.764008,23.71,18.95,0.06,1.23,5.745,155.57B,0.04,23.26,6.74,0.03
12/18/2017,97.669998,99.099998,97.550003,98.190002,96.491211,23.89,19.08,0.06,1.213,5.788,156.75B,0.04,23.44,6.783,0.03
12/19/2017,98.419998,98.550003,97.699997,97.919998,96.225876,23.82,19.03,0.06,1.204,5.772,156.32B,0.04,23.38,6.767,0.03
12/20/2017,97.860001,98.900002,97.220001,97.410004,95.724709,23.7,18.95,0.06,1.264,5.742,155.51B,0.04,23.26,6.737,0.03
12/21/2017,97.82,98.349998,97.720001,97.910004,96.216049,23.82,19.03,0.06,1.263,5.772,156.31B,0.04,23.37,6.767,0.03
12/22/2017,97.860001,98.690002,97.709999,98.209999,96.510857,23.9,19.08,0.06,1.985,5.79,156.79B,0.04,23.45,6.784,0.03
12/26/2017,98.150002,98.360001,97.050003,97.75,96.058823,23.78,19,0.06,1.97,5.762,156.05B,0.04,23.34,6.757,0.03
12/27/2017,97.730003,98.230003,97.440002,98.089996,96.392929,23.87,19.06,0.06,1.974,5.782,156.59B,0.04,23.42,6.777,0.03
12/28/2017,98.190002,98.389999,97.519997,97.790001,96.098129,23.79,19.01,0.06,1.98,5.765,156.11B,0.04,23.35,6.76,0.03
12/29/2017,98.139999,98.43,96.709999,96.709999,95.036804,23.53,18.83,0.07,1.987,5.701,154.39B,0.04,23.09,6.696,0.03
1/2/2018,97.139999,98.900002,96.75,98.410004,96.707397,29.91,20.76,0,1.993,5.591,156.68B,0.03,30.74,6.53,0.03
1/3/2018,98.550003,100.099998,98.040001,99.949997,98.220757,30.38,21.04,0.01,2.002,5.678,159.13B,0.03,31.22,6.617,0.03
1/4/2018,100.07,100.120003,98.349998,99.379997,97.660614,30.21,20.93,0,2.028,5.646,158.23B,0.03,31.04,6.585,0.03
1/5/2018,99.339996,101.199997,98.559998,101.110001,99.360687,30.73,21.24,0.01,2.007,5.744,160.98B,0.03,31.58,6.683,0.03
1/8/2018,101.279999,101.279999,98.18,99.489998,97.768707,30.24,20.95,0,1.991,5.652,158.40B,0.03,31.08,6.591,0.03
1/9/2018,99.489998,100.660004,98.699997,100.239998,98.505737,30.47,21.09,0.01,1.999,5.695,159.60B,0.03,31.31,6.634,0.03
1/10/2018,99.650002,100.199997,99.18,99.690002,97.965263,30.3,20.99,0.06,2.024,5.664,158.72B,0.03,31.14,6.603,0.03
1/11/2018,99.370003,99.489998,98.559998,99.269997,98.252281,30.17,20.91,0.06,2.109,5.64,158.05B,0.03,31.01,6.579,0.03
1/12/2018,99.339996,100.639999,98.660004,100.339996,99.31131,30.5,21.11,0.06,2.118,5.7,159.75B,0.03,31.34,6.639,0.03
1/16/2018,100.260002,103,100,102.489998,101.43927,31.15,21.49,0.06,2.11,5.823,163.18B,0.03,32.01,6.761,0.03
1/17/2018,103,104.839996,102.550003,104.360001,103.2901,31.72,21.83,0.06,2.075,5.929,166.15B,0.03,32.6,6.866,0.03
1/18/2018,104.290001,104.849998,103.440002,103.809998,102.745735,31.55,21.73,0.06,2.013,5.898,165.28B,0.03,32.43,6.835,0.03
1/19/2018,104.330002,104.870003,103.550003,104.639999,103.56723,31.81,21.88,0.06,2.015,5.945,166.60B,0.03,32.69,6.882,0.03
1/22/2018,104.699997,106.540001,104.459999,106.489998,105.398262,32.37,22.21,0.06,1.966,6.05,169.55B,0.03,33.26,6.986,0.02
1/23/2018,106.169998,106.970001,105.029999,105.379997,104.299644,32.03,22.01,0.06,2.018,5.987,167.78B,0.03,32.92,6.924,0.03
1/24/2018,105.260002,106.230003,104.099998,105.510002,104.428314,32.07,22.03,0.06,1.997,5.994,167.99B,0.03,32.96,6.931,0.02
1/25/2018,105.949997,108.370003,105.739998,108.300003,107.189713,32.92,22.53,0.06,1.982,6.153,172.43B,0.03,33.83,7.088,0.02
1/26/2018,114.5,125.860001,113.5,123.209999,121.946854,37.45,25.21,0.05,2.03,7,196.17B,0.03,38.49,7.93,0.02
1/29/2018,121.5,124.150002,118.980003,122.309998,121.056076,37.18,25.05,0.05,1.998,6.949,194.73B,0.03,38.21,7.879,0.02
1/30/2018,119.419998,121.449997,115.870003,115.879997,114.691994,35.22,23.89,0.05,2.027,6.583,184.50B,0.03,36.2,7.516,0.02
1/31/2018,116.209999,116.5,111.290001,112.220001,111.069519,34.11,23.24,0.05,2.041,6.375,178.67B,0.03,35.05,7.31,0.02
"May 1, 2017  2",66,66.669998,65.940002,66.480003,64.299255,7.22,4.68,0.82,1.022,4.12,105.81B,0.06,21.17,5.207,0.04
"May 2, 2016  2",60.790001,62,60.700001,61.439999,57.216976,8.51,5.67,0.06,0.0923,4.241,99.37B,0.05,21.4,5.16,0.04
"May 2, 2017  2",66.510002,66.68,66.18,66.629997,64.444328,7.26,4.71,0.8,1.021,4.13,106.04B,0.06,21.22,5.216,0.04
"May 3, 2016  2",60.990002,62.09,60.720001,61.77,57.5243,8.61,5.74,0.02,0.0933,4.264,99.90B,0.05,21.52,5.182,0.04
"May 3, 2017  2",66.449997,66.879997,66.209999,66.739998,64.55072,7.29,4.72,0.78,1.02,4.137,106.22B,0.06,21.25,5.222,0.04
"May 4, 2016  2",61.299999,61.650002,61.009998,61.459999,57.235603,8.51,5.68,0.06,0.092,4.242,99.40B,0.05,21.41,5.161,0.04
"May 4, 2017  2",66.739998,67.400002,66.620003,67.230003,65.024651,7.42,4.81,0.72,1.025,4.167,107.00B,0.06,21.41,5.252,0.04
"May 5, 2016  2",61.41,62.400002,61.09,62.34,58.055119,8.78,5.86,0.94,0.0911,4.303,100.83B,0.05,21.72,5.221,0.03
"May 5, 2017  2",67.190002,67.220001,66.32,66.989998,64.792519,7.35,4.77,0.75,1.018,4.152,106.62B,0.06,21.33,5.238,0.04
"May 6, 2016  2",62,62.75,61.650002,62.509998,58.213428,8.83,5.9,0.92,0.0918,4.315,101.10B,0.05,21.77,5.232,0.03
"May 8, 2017  2",66.940002,66.949997,66.139999,66.209999,64.038109,7.15,4.63,0.85,1.02,4.104,105.38B,0.06,21.08,5.19,0.04
"May 9, 2016  2",62.360001,63.869999,62.279999,63.700001,59.32164,9.19,6.14,0.77,0.0934,4.397,103.03B,0.05,22.19,5.314,0.03
"May 9, 2017  2",66.199997,66.949997,65.860001,66.169998,63.99942,7.14,4.63,0.86,1.025,4.101,105.31B,0.06,21.07,5.188,0.04
,,,,,,10.2,10.58,0.11,,4.534,82.42B,0.1,,3.355,
